"2015-11-13,""None"",""Floods"",""Nyatike Migori"",0,0,0,""0"",0,""10"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 0910hrs Elly (County Manager) Reported Flood At Okiro Village Of Nyatike Sub-County In Migori County. Heavy Downpour In The Area Caused Flooding Which Affected Approximately 10hh. River Kuja And Migori Have Been Reported To Be Increasing And Therefore Possibility Of More Displacements Expected If The Water Continues To Rise. (Brief: 10hh)."",""Kenya"",0,0,NA,""Nyatike"",""Migori""";;;;
"2015-11-07,""None"",""Floods"",""Bakuyu Area Garissat"",0,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 1834hrs Jillo Krcs County Manager Reported River Tana Which Burst Its Banks And Flooded Most Of Garissa. The County Manager  Assigned To Vehicles Which Assisted In Monitoring And Evacuation,Krcs Team Reported Of Approximately  500 Families  In Bakuyu Area Been Affected With The Prevailing Flood Situation.krcs Garissa Action Team Supported With Evacuating The Families To Higher Grounds ,They Were Moved To Bulaiftin Replacement Area, They Erected One Tent Which Accommodates Approximately  70 People To Help Children, Lactating Mothers And Elderly Person They Distributed (Nfis)  Two Pairs Of Blankets To Fifty Families.krcs Garissa Branch Will Conduct  Assessment And Share A Complete Report.krcs Garissa Closely Monitors The The Prone Villages Of Anticipated Elnino Rains. ";;;;
" (Brief: 500 Families Affected)"",""Kenya"",0,0,NA,""Garissa"",""Garissa""";;;;
"2012-04-19,""None"",""Floods"",""Gikono Village Kangangu"",0,0,0,""0"",0,""18"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""A Total Of 18hh Were Reported To Have Been Destroyed And 1 Classroom And Staffroom From Gikono Village In Kangangu Sub Location After A Heavy Down Pour. 12hh Have Already Been Constructed Pending 6hh Because The Owners Could Not Hence Urgent Need For The Six Homesteads To Be Assisted As Their Belongings Were Soaked In The Rain And Temporary Shelter Like Tents Could Assist Them For The Time Being As Was Reported By Agnes At 1735hrs."",""Kenya"",0,0,NA,NA,NA";;;;
"2015-11-18,""None"",""Floods"",""Thika Highway"",0,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""Michael 0705103633reported Floods Along Thika Super Highway Affecting Mostly Githurai, Kahawa Sukari, Roysambu And Mwiki Areas At 2020hrs, Most Of Vehicles Plying That Route Were Stuck For Several Hours In Traffic."",""Kenya"",0,0,""Githurai"",""Roysambu"",NA";;;;
"2015-05-31,""None"",""Floods"",""Mombasa"",1,0,0,""0"",0,""0"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""Floods Update At 2108hrs: Soud Krcs County Manager Reported That The County Government Of Mombasa (Ministries Of Health, Finance, Environment, Transport, Natural Resource, Director Of County Inspectorate, County Secretary) In Conjunction With Krcs Have Developed A Contingency Plan And Action Plan For Response To The Highly Affected Areas Of Changamwe, Kisauni, Likoni And Some Of The Island Areas In Mvita Sub County. The Operations Led Bykrcs Through  Mombasa County Manager Who Will Act As The Incident Commander And The Other Agencies Will Provide Technical Support As The Affected No Of Households Is 700 The Figures Is Subject To Change As Assessment Is Ongoing Today In 3 Worst Areas. The County Manager Requests For Urgent Support On Personal Protective Equipment (Ppes).Back Up Team From Head Quarter Has Been Deployed To The Area To Give Support Tango 1 In The Ongoing Floods Response Operation,400 Assorted Dignity Kits(200 Male And 200 Female)And 400 Nfis Have Also Been Dispatched.krcs And The County Government Are Currently  Holding A Meeting Together With Other Stakeholders To Plan For Unified Needs Assessment And Response In The Three Worst Affected Areas Of Changamwe,Kisauni,And Likoni.updates Follow."",""Kenya"",0,0,""Changamwe"",""Changamwe"",""Mombasa""";;;;
"2012-04-23,""None"",""Floods"",""Kitengela"",0,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""Flash Floods Were Reported In New Valley Kitengela And Unknown Number Of Houses Submerged With Water Rising Up To 4ft. No Death Or Injuries Were Reported Except Several Households Affected And People Marooned On Rooftops While 5 People Were Rescued By Kenya Police And Community Volunteers. More Updates To Follow After Assessment."",""Kenya"",0,0,""Kitengela"",NA,NA";;;;
"2015-11-26,""None"",""Floods"",""Athiru Village Maua Of Meru"",0,0,0,""0"",0,""50"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 0802hrs Gitonga (Krcs County Manager) Reported Of Displacement That Resulted From Heavy Rainfall. Following Yesterday‘s Evening Heavy Downpour And The Consistent Rain In The County, Approximately 50 Family Houses Submerged At Athiru Village In Maua. A Team Has Been Sent To Conduct An Assessment In The Area."",""Kenya"",0,0,""Athi"",NA,NA";;;;
"2012-04-29,""None"",""Floods"",""Lokichogio Turkana And The Surrounding Areas"",0,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""Flash Floods Were Reported Lokichogio In Turkana And The Surrounding Areas. Kenya Red Cross Team Was Deployed To Conduct A Rapid Assessment In The Area. Updates To Follow"",""Kenya"",0,0,NA,NA,""Turkana""";;;;
"2012-04-29,""None"",""Floods"",""Magarini"",0,0,0,""0"",0,""206"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""Floods Were Reported In Magarini Constituency At 1949hrs. Kenya Red Cross Team Responded To The Incident And Conducted An Assessment In The Area. 206 Households Were Affected, 121 Of Them In Dagamra And Another 85 In Garashi. The People Displaced From Garashi Are Residing In Two Schools. However, Alternative Shelter Is Being Sought As Schools Are Expected To Reopen. The Dc And The Area Mp Hon. Amason Kingi Visited The Families Affected By The Floods."",""Kenya"",0,0,""Magarini"",""Magarini"",NA";;;;
"2013-04-08,""None"",""Floods"",""Athi River"",0,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""Rhoda (0723484848) At 0732hrs Reported A Flood Alert At Kwa Nzomo And Mang’eli Areas In Athi River. Eoc Informed The Regional Red Cross Office For Action."",""Kenya"",0,0,""Rhoda"",""Athi River"",NA";;;;
"2015-11-27,""None"",""Floods"",""Gitaku Village, Kirinyaga"",0,0,1,""0"",0,""0"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 1030hrs Mary (Krcs County Manager) Reported A Drowning Incident In Kirinyaga County. A 10-Year Old Boy School Boy Drowned Yesterday (26th Nov) While Crossing River Rwamuthambi Which Was Flooded At Gitaku Village. He Was Swept Downstream. Search And Recovery Operations Are Ongoing. Heavy Rainfall Received In Most Parts Of The County. (Brief";" 1 Missing)"",""Kenya"",0,0,NA,NA,""Kirinyaga""";;;
"2015-04-27,""None"",""Floods"",""Kisumu"",0,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 0850hrs Owako(Kisumu County Manager) Reported That There Had Been Floods In Kisumu East. Unconfirmed Number Of Households Had Been Displaced Due To The Heavy Downpour Of The Previous Night. Krcs Is Carrying Out Assessment To Confirm The Extent Of The Damage. Update Will Follow."",""Kenya"",0,0,NA,""Kisumu East"",""Kisumu""";;;;
"2012-04-14,""None"",""Floods"",""Oda Village Kamagur Location, Bangale Division Tan"",1,0,0,""0"",0,""15"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""Flood Alert Following Heavy Rains On The Night Of 13th April 2012 In Oda Village Kamagur Location, Bangale Division Tana River. Estimated 15 House Holds Are Marooned, About 600 Herds Of Cattle Washed Away. 9 Yr Old Boy Feared Dead. More Updates After Kenya Red Cross Conducts Assessment"",""Kenya"",0,0,""Bangale"",NA,""Tana River""";;;;
"2012-04-06,""None"",""Floods"",""Kimala And Kimarigo Locations Taita"",0,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""Flash Floods Have Been Reported In Kimala And Kimarigo Locations In Taita After Heavy Rainfall Since Wednesday This Week. A Total Of 583hh Have Been Affected By The Flood And Coast Region Have Dispatched A Team To Do Assessment As Reported At 1234hrs And More Updates After Assessment.heavy Down Pour Caused Flash Floods In Taita Taveta County, Coast Province With Many Rendered Homeless As Their Houses Were Submerged By Flood Water While Farms Including Crops And Livestock Were Washed Away. Infrastructure Like Roads, Bridges And Schools Were Damaged. The Kenya Red Cross Society Carried Out A Comprehensive Rapid Assessment Of The Situation Jointly With Area District Officer, Chiefs, And Public Health Officers To Determine The Immediate Needs Of The Affected Populations. The Team Singled Out Three Most Affected Areas Jipe, Bomeni, And Kimurigo Divisions. 473 House Holds Were Affected, 5 Houses Washed Away. Famers Lost Crops And Livestock Including Food Stored Was Also Spoilt The Outcomes Of The Assessment Showed That The Most Affected Population Is In Need Of Immediate Food, Non-Food Items, Shelter, Water And Sanitation And Livelihoods. Kenya Red Cross Will Distribute Non-Food Items (Nfis) Including Blankets, Collapsible Jerricans, Tarpaulins, Mosquito Bed Nets, Kitchen Sets, Aqua Tabs To Purify Water According To The Flood Response Team Leader Sadique Kakai Kenya Red Cross Coast Regional First Aid Officer The Operation Is Ongoing, There Is A Need To Scale Up Health And Sanitation Activities In The Affected Communities To Curb The Outbreak Water Borne Diseases. The Community Also Need Temporary Toilet Facilities ( Mobilets) As The Pit Latrines Have Either Been Submerged Or Washed Aways.kakai Also Pointed Out That Spray Pumps To Prevent Mosquitoes Breeding Grounds Are Neededareas Affectedbomeni Divisionall The Villages Affected Marekeke, Merodo, Majebgo, Masingitini And Forodani Are Marooned100 House Holds Affected Out Of Which 30 Are Most Affected55 Houses Swept Awaykimuringo Divisionvillages Affected Kimonjo A & B And Ngutunihouse Holds Affected 198jipe Divisionvilages Affected Rekeke, Kimalahouse Holds Affected 473, Farms Crop Washed Away Total House Holds Affected 583population Affected 2688"",""Kenya"",0,0,NA,""Taveta"",""Taita Taveta""";;;;
"2014-03-16,""None"",""Floods"",""Garba Tulla Isiolo Ounty"",0,0,1,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 1407hrs, Eoc Received Reports A Drowning Incident In Garba Tulla In Isiolo County. This Was Caused By The Heavy Rains Reported In The Area On The Night Of 15th March 2014. The Rains Caused Flooding Of Seasonal Rivers In The Area. Search And Rescue Efforts Led By The Krcs Isiolo Branch Are Currently Ongoing To Find The Missing Person"",""Kenya"",0,0,NA,NA,""Isiolo""";;;;
"2014-02-15,""None"",""Floods"",""Olok Namanga"",1,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 2344hrs, Samson (0723510491) Informed E.o.c That A Village In Namanga Called Olok Was Affected By Flash Floods, E.o.c Informed Ndoc And Kenya Police Who Together With Krcs Volunteers Assisted In Rescuing Trapped Residents To Safer Ground. After Headcount Was Conducted 1 Child Was Reported Missing And Loss Of Properties Reported After The Water Resided. Krcs Team To Carry Out Assessment In The Morning.update On The  Flood Alert Reported In Namanga Town Following  Heavy Rains Experienced In The Area From Yesterday At 4 Pm To Around 3 Am Today, River Namanga Burst Its Banks And Flooded Displacing People Settled Along The River In Namanga Town .The Most Affected Areas Include Areas Near Riverside Hotel And On  Both Sides Of The Main Tarmac Road . Women And Children Were Moved Away From The Site At 2 Am With The Help Of Government Administration And Were Housed By Well Wishers. The Body Of A Child Who Had Earlier Been Reported As Missing Was Recovered By Search And Rescue Team Led By Krcs Kajiado Branch Volunteers."",""Kenya"",0,0,NA,NA,""Kajiado""";;;;
"2013-04-14,""None"",""Floods"",""Isiolo Town"",0,5,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At  1945hrs, Mr. Bombe  Krcs Ast. Secretary General Notified Eoc Of Floods Incident In Isiolo Town. Approximately 20hh Were Destroyed By Floods But No Casualties Were Reported. In The Samburu Lodge Park, Floods Forced Five People To Seek Refuge On Top Of A Tree After Flood Spilled Into The Hotel Compound. They Sustained Injuries And Were Evacuated To Hospital By Krcs Volunteers. The Area Affected Most By These Floods Is Around The Krcs Office. The Floods Were Caused By Water Overflowing From Upper Isiolo."",""Kenya"",0,0,""Hospital"",NA,""Isiolo""";;;;
"2014-03-25,""None"",""Floods"",""Ruai"",2,0,0,""0"",4,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 2230hrs, E.o.c Received A Call From Caleb (0724864716) That Flash Floods Have Affected Ruai, 26, Kingoris And Kamulu With People Reported To Have Been Trapped And Were ";;;;
"Taking Refuge On Top Of Their Roofs. E.o.c Coordinated Response With Ndoc And Fire Department Who Managed To Rescue 2 Children And 2 Adults, More People Are Reported To Be Trapped As At 0500hrs. Poor Sanitation Reported As The Water Mixed With Latrine And Gabbage.following Flash Floods Reported In Various Areas Of Ruai In Nairobi On The Night Of 25th March 2014, Krcs Nairobi Branch Dispatched A Response Team To The Area To Rescue Residents Trapped In Their Houses Due To The Raging Waters. The Floods Caused Extensive Damage To The Houses In The Area With Several Roads In The Estate Cut Off. Krcs Response Team Recovered 1 Body From The Water Which Was Transferred To The City Mortuary By The Kenya Police. Area Residents Have Reported That 1 Person Is Still Missing As Rescuers Continue With Their Search Efforts."",""Kenya"",0,0,""Ruai"",NA,""Nairobi""";;;;
"2013-12-10,""None"",""Floods"",""Gandini-Kwale"",2,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""Following Heavy Rains In Gandini-Kwale, Two Brothers Aged 11 And 7yrs Were Reported Swept By Floods. A Joint Search And Rescue Has Been Activated And Coordinated By Area Chief And Krcs."",""Kenya"",0,0,""Kwa"",NA,""Kwale""";;;;
"2013-04-16,""None"",""Floods"",""Lunga Lunga"",0,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 0620hrs, Eoc Spotted Information On The Social Media About Floods In Residential Houses In Lunga Lunga Area. The Floods Were Caused By Water From The Heavy Down Pour Experienced In The Area Overnight. Krcs Nairobi Branch To Conduct An Assessment."",""Kenya"",0,0,NA,""Lunga Lunga"",""Nairobi""";;;;
"2015-11-13,""None"",""Floods"",""Mumias Kakamega"",0,0,0,""0"",0,""25"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 0850hrs Peter (Krcs County Manager) Reported A Flooding Incident At Mumias In Kakamega County Following Heavy Rainfall Experienced Last Evening, Flooding Affected Approximately 25hh. Krcs Are On The Ground To Access The Situation.  (Brief: 25hh)"",""Kenya"",0,0,NA,NA,""Kakamega""";;;;
"2015-04-27,""None"",""Floods"",""Kinyago And Kitui Village Inairobi   N Nairobi"",0,0,0,""0"",0,""0"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 2134hrs, Makena (Krcs Nairobi Branch) Reported Flood Incidents  That Occurred At Kinyago And Kitui Village In Blue Estate.unknown Number Of Households Were Destroyed Making The Residence Of Kitui Village To Relocate And Get Refuse At Salvation Army Church. Cbdrt Assisted In Rescuing Those Who Were Affected By The Floods And To Manage The  Incident . No Fatality Or Injuries Were Reported.hence, Krcs Nairobi Branch Are Expected To Conduct Assessment And Know The Magnitude Of The Incident."",""Kenya"",0,0,NA,NA,""Nairobi""";;;;
"2013-03-31,""None"",""Floods"",""Ole Polos Ngong"",0,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 2318hrs, A Flooding Incident Was Reported Near Ole Polos In Ngong  Following Heavy Downpour In The Area. The Floods Swept Away A Vehicle Trapping One Person Who Forced To Seek Refuge On The Roof Of His Vehicle While Another One Person Managed To Swim Out Of The Water. Eoc Informed The Kenya Police And The National Disaster Operations Centre (Ndoc) Who Responded And Rescued The Trapped Person."",""Kenya"",0,0,""Ngong"",NA,NA";;;;
"2014-08-08,""None"",""Floods"",""Nyakach, Kisumu"",1,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 1115hrs, Eoc Through The Regional Call Ups Received Reports Of Flash Flood Incident At Nyakach In Kisumu County. Krcs Kisumu Branch Responded And Conducted An Assessment. They Reported That 25 Households Were Displaced And 1 Person Died During The Incident .They Were Able To Distribute Nfi’s To The Affected People"",""Kenya"",0,0,NA,""Nyakach"",""Kisumu""";;;;
"2015-11-26,""None"",""Floods"",""Maungu Town"",0,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""Reported Floods In Maungu Town At 2030hrs And Was Confirmed By Krcs Taita Taveta Cm Who Reported That Rcat Did A Rapid Assessment And Intervention To The Affected In Maungu Town By Converging 44 Adults And 34 Children In A Central Place."",""Kenya"",0,0,""Adu"",""Taveta"",""Taita Taveta""";;;;
"2015-04-13,""None"",""Floods"",""Gurufa And Shantaba Area Garissa"",0,15,0,""0"",0,""400"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 1824hrs Jillo County Manager Reported 400hh Affected In Gurufa Area, Families Have Moved To Schools For Shelter, And In Shantaba Reported 20hh And 20 Toilets Swept Away With Floods. They Have Also Reported 15 Cases Of Diarrhea In Shantaba Area. They Are Lacking Medical Supplies In The Health Facilities. More Updates To Follow. ";;;;
"(Brief: 15 Cases Of Diarrhea)"",""Kenya"",0,0,NA,NA,NA";;;;
"2015-11-15,""None"",""Floods"",""Bulla Kamor, Punda And Sheikh"",0,0,0,""0"",0,""2"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""Krcs Garissa Cm Jillo Reported Flash Floods In Bulla Kamor, Punda And Sheikh After R. Tana Burst Its Banks At Around 1930hrs, Rcat Reported 2hh Were Completely Submerged After A While Since The Water Was Moving Fast Inland. Krcs County Managers From Garissa And Tana River Will Share Detail Report On The Intervention And Assessment Reports From The Ground."",""Kenya"",0,0,NA,""Garissa"",""Garissa""";;;;
"2015-11-16,""None"",""Floods"",""Voi, Taita Taveta"",0,0,0,""0"",0,""51"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""Mwanaisha Reported A Floods Incident In Voi, Taita Taveta County At 1000hrs.a Female Adult Was Reported To Have Been Swept Away ,When A Water Pan In Maburu-Mabogoro  Village Burst It Bank, It  Further Led To The Displacement 51 Families (253 Affected People) And Livestock Too(45 Chicken 2 Goats).Krcs Will Conduct A Further  Assessment Tomorrow."",""Kenya"",0,0,""Adu"",""Voi"",""Taita Taveta""";;;;
"2013-04-12,""None"",""Floods"",""Korbesa Merti"",0,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 2104hrs, A Floods Incident Was Reported To Eoc In Korbesa In Merti. The Area Has Been Cut Off By Floods And 360 Hh Affected. Dadachbasa Was Also Cut Off By Floods 250hh Affected. Situation In These Areas Was Reported To Be Dire As Communities Living In These Areas Were Totally Isolated."",""Kenya"",0,0,NA,NA,NA";;;;
"2015-11-10,""None"",""Floods"",""Mt.egon"",5,0,1,""0"",0,""0"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 0720hrs Kemboi (County Manager) Reported A Floods Case In Mt.elgon Region. Mud Slide Hit A Home In Chesikaki Ward, Kaptoboi Village"; 4 Men And One Girl Child We Reported To Have Been Buried Alive. In Another Area A Rock Fall Was Reported But No One Was Injured. A Young Boy From Chesiywo Village As Swept Away. Krcs Mt.elgon Is Closely Monitoring The Area. (Brief;" 6 Fatalities)"",""Kenya"",0,0,""Chesikaki"",NA,NA";;
"2013-12-15,""None"",""Floods"",""Isinya"",14,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 1913hrs, Eoc Media Monitoring Captured A Crisis Which Happened While A Probox Was Plying From Emamparisuai To Loitoktok Carrying 10 People. The Car Was Swept Away At River Egirgirri And All People Drowned And The Bodies Were Retrieved And Taken To Shalom Hospital – Kitengela. According To The Krcs Branch Coordinator Kajiado, The Disaster Happened Around 1000hrs."",""Kenya"",0,0,""Hospital"",NA,""Kajiado""";;;;
"2015-05-01,""None"",""Floods"",""Narok Town"",0,0,1,""0"",1,""0"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""Felister From Krcs Naivasha Reported 2 Children To Have Fallen In Narok River At Around 1700hrs And They Managed To Rescue 1 And They Evacuated Him To Narok District Hospital While The Other Boy Was Swept Away. The Sar Team Postponed The Operation Till Morning Due To Bad Weather. (Brief: 1 Injured";" 1 Missing)"",""Kenya"",0,0,""Hospital"",""Naivasha"",""Narok""";;;
"2015-11-27,""None"",""Floods"",""Budalangi Busia"",0,0,0,""0"",0,""32"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 0945 Kemboi (Krcs County Manager) Reported Of Flooding Incident In Busia County. Above Average Rainfall Was Witnessed In Most Parts Of The County. Maduwa And Osieko Village In Budalangi Were Affected. In Maduwa Village Which Is Located At The Tributary Of River Yala Assessment Was Conducted And They Found That 32 Households Were Displaced By Flash Floods And Have Sought For Shelter At Maduwa Primary School. Assessment Is Yet To Be Done In Osieko Village. (Brief";" 32 Hhs)"",""Kenya"",0,0,NA,NA,""Busia""";;;
"2015-04-18,""None"",""Floods"",""Chemelil"",1,0,0,""0"",0,""0"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""David Amunga (0706970430) Reported Flash Floods At 0530hrs In Chemelil Near Kisianyi Market After R. Oseng Burst Its Bank, Several Hh Affected And 1 Person Suspected To Have Been Swept Away While Trying To Cross The River. Krcs Kisumu County Manager To Confirm The Incident And Update E.o.c.  (Brief: 1 Fatality)"",""Kenya"",0,0,""Chemelil"",NA,""Kisumu""";;;;
"2013-05-09,""None"",""Floods"",""Kisumu"",0,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""Heavy Down Pour Of Rainfall In Nairobi Camp Village In Ombei Location, Kisumu County That Raised And Started Moving In The Houses."",""Kenya"",0,0,NA,NA,""Nairobi""";;;;
"2013-12-13,""None"",""Floods"",""Nairobi"",0,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""Around 1800hrs, After A Heavy Down Pour Of Rain At Nairobi And Its Environs, Flash Floods In Buruburu, Mathare, South C, And Kasarani Among Other Areas Were Reported. Krcs Standby Teams Were Activated."",""Kenya"",0,0,""South C"",""Mathare"",""Nairobi""";;;;
"2015-11-30,""None"",""Floods"",""Galmala Area Isiolo"",0,0,0,""0"",0,""15"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 1005hrs Gitonga (Krcs County Manager) Reported Flooding Incident Due To Heavy Rainfall Experienced In Isiolo County. Following The Heavy Downpour In The County, An Incident Was Reported In Galmala Area. 15 Shops In Galmala Area Along The Isiolo Marsabit Road Have Been Flooded. (Brief";" 15shops)"",""Kenya"",0,0,NA,NA,""Isiolo""";;;
"2013-04-12,""None"",""Floods"",""Kibera Slums"",0,0,0,""0"",0,""86"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""Floods Incident Was Reported In Kibera Slums Raila Village Where Houses Were Washed Away By The Heavy Rainfall Received In The Area. Krcs Karen Langata Branch Carried Out An Assessment And Reported That 86hh With 283 Persons Being Affected And Distribution Done On 13th April 2013."",""Kenya"",0,0,""Karen"",""Langata"",NA";;;;
"2015-04-04,""None"",""Floods"",""Bondo Siaya"",3,2,0,""0"",0,""0"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 1415hrs E.o.c Captured Reports Of Flooding In Bondo Town Siaya County, Following Heavy Downpour Yesterday Night. Sections Of The Town’s Streets Were Sub-Merged Leaving Them Impassable. The Floods Were Attributed To Poor Drainage System In The Town";" 3 Fatalities Were Reported With At Least 2 Others Injured One Of Them A Krcs Staff. Assessment By Krcs On Going To Ascertain The Extent Of The Damage. (Brief:3 Fatalities,2 Injuries)"",""Kenya"",0,0,NA,""Bondo"",""Siaya""";;;
"2014-11-20,""None"",""Floods"",""Isiolo"",0,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 2045hrs, Bitacha Reported Heavy Down Pour With Hailstorms In Isiolo County. All Streets In The Town And Villages Of Safi Estate, Shauri Yako, Odha Among Others Were Soaked In Waters. 5 Classrooms Of Waso Primary School Were Blown Off And An Acacia Tree Fell On One Of The Classrooms. Branch Response Team Confirmed That No Injuries Occurred"",""Kenya"",0,0,""Waso"",NA,""Isiolo""";;;;
"2015-11-30,""None"",""Floods"",""Meru North Meru"",0,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 1002hrs Gitonga (Krcs County Manager) Reported Flooding Incident Due To Heavy Rainfall Experienced In The Entire Meru County. In Meru North Most Of The Drainage Systems Area Blocked. 14 Households Have Been Submerged In Water. Evacuation Has Been Unsuccessful As The Roads Are Impassable. The County Government Has Promised To Improvise An Alternative Means To The Area.  Roads In Kibirichia In Buuri Constituency Area Impassable, Roads From Kibirichia To Ntirimiti Have Been Cut Off. (Brief";" 14 Hhs, 2 Roads Affected)"",""Kenya"",0,0,""Kibiri"",""Buuri"",""Meru""";;;
"2014-11-13,""None"",""Floods"",""Mikinduni Hola Tana Rive"",0,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""River Tana Burst Its Banks At Mikinduni In Hola Tana River County .Krcs Hola Branch Are Monitoring The Situation Closely And Communities Living Near The Banks Are Advised To Move On Higher Ground. No Destruction Reported ."",""Kenya"",0,0,""Mikinduni"",NA,""Tana River""";;;;
"2015-11-25,""None"",""Floods"",""Nandi"",0,0,0,""0"",0,""0"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 0845hrs Talam (Krcs Nandi) Reported Incidences That Were Caused By The Heavy Rainfall. Heavy Rainfall Witnessed In Most Parts Of The County. Following The Continued Downpour, A Bridge At Lutaso Village In Sirisia Collapsed Disrupting Transport Between Two Villages. In Kimilili Heavy Rainfall Resulted In Flash Floods That Affected 5hhs. In Mt.elgon Region Kaptuma And Kapsokwony Village Witnessed The Highest Amounts Of Rainfall. A Tree Fell During The Heavy Downpour Damaging 1 Family House In Chesinendet. No One Was Hurt In The Incident."",""Kenya"",0,0,""Tala"",""Sirisia"",""Nandi""";;;;
"2015-11-11,""None"",""Floods"",""Isiolo"",0,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 0915hrs Gitonga (County Manager) Reported Flood Case In Isiolo County. Significant Rainfall Received In The Area Led To Destruction Of Various Roads In The Area Like Garbatulla-Sericho Road And Isiolo-Garbatula Road Were Damaged Paralyzing Transport In The Area. Area County Government In Conjunction With Krcs Did An Assessment To See How They Can Assist The Residents."",""Kenya"",0,0,""Garbatulla"",NA,""Isiolo""";;;;
"2014-11-10,""None"",""Floods"",""Tetu, Garissa"",0,0,0,""0"",0,"""",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""At 0240hrs, Cyril (0720999182) Reported Heavy Down Pour Of Rains Inundating Tetu Area In Garissa County By Water Levels Which Posed Electrocution Threat And Other Health Hazards. Eoc Advised The Affected For Temporary Evacuation To Higher Grounds And Notified Kenya Power & Lighting Company For Structural Measures. Garissa Krcs Team Moved In For Non-Structural And Reconnaissance Exercises, Upon Which Will Feedback The Eoc.most Of The Houses Were Submerged In Water No Injury Was Reported During The Incident But People Lost All Their Belonging. Its Reported That The Houses Have Been Constructed On A Seasonal River .Most Of The Areas Affected Are Tetu, Bula Adan, Bula Punda And Around Hulugho Hotel In Town"",""Kenya"",0,0,""Hulugho"",""Tetu"",""Garissa""";;;;
"2015-05-02,""None"",""Floods"",""Homa Bay"",2,2,0,""0"",0,""0"",""0"",0,""0"",""0"",0,0,0,0,0,""EoC"",""Krcs Homa Bay County Manager Reported 4 People To Have Been Swept Away By Raging Waters Of R. Osani In Kadhola Sub Location In Ndhiwa District At 2150hrs, 2 People Swam To Safety While The Other 2 Were Found On Saturday Morning To Have Died. (Brief: 2 Fatalities)"",""Kenya"",0,0,NA,""Ndhiwa"",""Homa Bay""";;;;
