|location|date|damage_livelihood|damage_general|people_affected|people_dead|houses_affected|livelihood_affected|infrastructures_affected|infrastructures_mentioned
1668|Zambia|2001/02, 1996, 2001/2, 1996, 2001/2, 2001/2, November 2005 to, by 2004/05, November 2005|||5 |||||
1669|Namwala||||4101 |||||
1670|Namwala||||4 |||||
1671|Zambia||||4101 |||||
1672|Zambia||||4101 |||||
1673|Zambia|2005/06, 2004/05, May 2006, May 2005|||4101 |||||
1674|Sesheke||||294 |||||
1675|Kafue||||294 |||||
1676|Livingstone||||294 |||||
1677|Luangwa||||294 |||||
1678|Kazungula||||294 |||||
1679|Zambia||||933 |||||
1680|Zambia|||||||||bridges
1681|Zambia|||||||||bridges
1682|Zambia|||||||||roads
1683|Zambia|||||||||roads
1684|Zambia|||||||||roads
1685|Zambia|||||||||roads
1686|Zambia|||||||||markets
1687|Zambia|||||||||markets
1688|Zambia|||||||||roads
1689|Zambia|||||||||roads
1690|Zambia|||||||||bridges
1691|Zambia|||||||||bridges
1692|Zambia|||||||||roads
1693|Zambia|||||||||roads
1694|Namwala|||||||||Bridges
1695|Namwala|||||||||Bridges
1696|Namwala|||||||||roads
1697|Namwala|||||||||roads
1698|Namwala|||||||||markets
1699|Namwala|||||||||markets
1700|Zambia|||||||||roads
1701|Zambia|||||||||roads
1702|Zambia|||||||||markets
1703|Zambia|||||||||markets
1704|Zambia|||||||||market
1705|Zambia|||||||||market
1706|Zambia|||||||||roads
1707|Zambia|||||||||roads
1708|Zambia|||||||||bridges
1709|Zambia|||||||||bridges
1710|Zambia|||||||||markets
1711|Zambia|||||||||markets
1712|Zambia|||||||||roads
1713|Zambia|||||||||roads
1714|Luangwa|of November 2007, January 2008, November 2007, January 2008||||||||bridges
1715|Luangwa|of November 2007, January 2008, November 2007, January 2008||||||||bridges
1716|Luangwa|of November 2007, January 2008, November 2007, January 2008||||||||school
1717|Luangwa|of November 2007, January 2008, November 2007, January 2008||||||||schools
1718|Luangwa|of November 2007, January 2008, November 2007, January 2008||||||||schools
1719|Luangwa|of November 2007, January 2008, November 2007, January 2008||||||||markets
1720|Luangwa|of November 2007, January 2008, November 2007, January 2008||||||||markets
1721|Southern|||||||||Roads
1722|Southern|||||||||Roads
1723|Southern|||||||||Bridges
1724|Southern|||||||||Bridges
1725|Western|||||||||hospital
1726|Western|||||||||Bridges
1727|Western|||||||||Bridges
1728|Western|||||||||Bridge
1729|Western|||||||||embankments
1730|Western|||||||||embankments
1731|Western||||||||116 schoolschools|
1732|Western||||||||6 schoolschools|
1733|Western|||||||||houses
1734|Western|||||||||houses
1735|Western|||||||||schools
1736|Western|||||||||schools
1737|Western|||||||||schools
1738|Western|||||||||schools
1739|Western|||||||||Schools
1740|Western|||||||||Schools
1741|Zambia|||||||||broad
1742|Zambia|||||||||home
1743|Lusaka|||||||||Road
1744|Lusaka|||||||||embankments
1745|Lusaka|||||||||embankments
1746|Lusaka|||||||||bridges
1747|Lusaka|||||||||bridges
1748|Zambia|||||||||road
1749|Zambia|||||||||schools
1750|Zambia|||||||||schools
1751|Zambia|||||||||market
1752|Zambia|||||||||School
1753|Zambia|||||||||schools
1754|Zambia|||||||||schools
1755|Zambia|||||||||schools
1756|Zambia|||||||||schools
1757|Zambia|||||||||school
1758|Zambia|||||||||houses
1759|Zambia|||||||||houses
1760|Zambia|||||||||Schools
1761|Zambia|||||||||Schools
1762|Kafue|||||||||School
1763|Kafue|||||||||School
1764|Gwembe|||||||||School
1765|Gwembe|||||||||School
1766|Gwembe|||||||||house
1767|Gwembe|||||||||school
1768|Gwembe|||||||||houses
1769|Gwembe|||||||||houses
1770|Kabwe|||||||||house
1771|Kabwe|||||||||houses
1772|Kabwe|||||||||houses
1773|Kabwe|||||||||houses
1774|Kabwe|||||||||houses
1775|Zambia|||||||||school
1776|Zambia|||||||||houses
1777|Zambia|||||||||houses
1778|Zambia|||||||||schools
1779|Zambia|||||||||schools
1780|Zambia|||||||||School
1781|Zambia|||||||||houses
1782|Zambia|||||||||houses
1783|Zambia|||||||||schools
1784|Zambia|||||||||schools
1785|Zambia|||||||||school
1786|Zambia|||||||||schools
1787|Zambia|||||||||schools
1788|Zambia|||||||||school
1789|Zambia|||||||||schools
1790|Zambia|||||||||schools
1791|Zambia|||||||||broad
1792|Zambia|||||||||school
1793|Sesheke|||||||||roads
1794|Sesheke|||||||||roads
1795|Sesheke|||||||||roads
1796|Sesheke|||||||||roads
1797|Sesheke||||444624 |||||
1798|Zambia|||||||||market
1799|Zambia|ON 10 5.0, 12 6.0||||||||Roads
1800|Zambia|ON 10 5.0, 12 6.0||||||||Roads
1801|Zambia|ON 10 5.0, 12 6.0||||||||Bridges
1802|Zambia|ON 10 5.0, 12 6.0||||||||Bridges
1803|Zambia|ON 10 5.0, 12 6.0||||||||Schools
1804|Zambia|ON 10 5.0, 12 6.0||||||||Schools
1805|Zambia|ON 10 5.0, 12 6.0||||||||Clinics
1806|Zambia|ON 10 5.0, 12 6.0||||||||Clinics
1807|Zambia|ON 10 5.0, 12 6.0||||||||Roads
1808|Zambia|ON 10 5.0, 12 6.0||||||||Roads
1809|Zambia|ON 10 5.0, 12 6.0||||||||Bridges
1810|Zambia|ON 10 5.0, 12 6.0||||||||Bridges
1811|Zambia||||614814 |||||
1812|Zambia|||||||||schools
1813|Zambia|||||||||schools
1814|Zambia|||||||||hospitals
1815|Zambia|||||||||hospitals
1816|Zambia||||149222 |||||
1817|Zambia||||306992 |||||
1818|Zambia||||225126 |||||
1819|Zambia||||104339 |||||
1820|Western|||||||||schools
1821|Western|||||||||schools
1822|Western|||||||||bridges
1823|Western|||||||||bridges
1824|Western|||||||||roads
1825|Western|||||||||roads
1826|Western||||||||14 roadroads|
1827|Western|||||||||roads
1828|Western|||||||||roads
1829|Western||||||||5 bridgebridges|
1830|Western|||||||||bridges
1831|Western|||||||||bridges
1832|Western|||||||||schools
1833|Western|||||||||schools
1834|Western|||||||||school
1835|Western|||||||||roads
1836|Western|||||||||roads
1837|Western|||||||||schools
1838|Western|||||||||schools
1839| Western||||||1043 |||
1840|North-Western||||||421 |||
1841|North-Western|||||||||houses
1842|North-Western|||||||||houses
1843|North-Western|||||||||houses
1844|North-Western|||||||||houses
1845|Chavuma|May 2009||||||||houses
1846|Chavuma|May 2009||||||||houses
1847|Chavuma|May 2009|||343 |||||
1848|Chavuma|May 2009||||||||roads
1849|Chavuma|May 2009||||||||roads
1850|Chavuma|May 2009||||||||bridges
1851|Chavuma|May 2009||||||||bridges
1852| Western|May 2009|||26400 |||||
1853|North-Western|May 2009|||26400 |||||
1854|Kalabo|May 2009|||149222 |||||
1855|Chavuma|May 2009|||4165 |||||
1856|Chavuma|May 2009||||||||schools
1857|Chavuma|May 2009||||||||schools
1858|Chavuma|May 2009||||||||schools
1859|Chavuma|May 2009||||||||schools
1860|Kaoma|||||||||Road
1861|Kaoma|||||||||roads
1862|Kaoma|||||||||roads
1863|Kaoma|||||||||bridges
1864|Kaoma|||||||||bridges
1865|Kaoma|||||||||bridges
1866|Kaoma|||||||||bridges
1867|Kaoma|||||||||roads
1868|Kaoma|||||||||roads
1869|Zambia||||104339 |||||
1870|Zambia|||||||||schools
1871|Zambia|||||||||schools
1872|Zambia||||343 |||||
1873|Zambia|||||||||schools
1874|Zambia|||||||||schools
1875|Zambia|||||||||schools
1876|Zambia|||||||||schools
1877|Zambia|||||||||hospitals
1878|Zambia|||||||||hospitals
1879|Western||||614814 |||||
1880|Western|||||||||schools
1881|Western|||||||||schools
1882|Western|||||||||hospitals
1883|Western|||||||||hospitals
1884|Chavuma|2008/9||||||||houses
1885|Chavuma|2008/9||||||||houses
1886|Chavuma|||||||||Roads
1887|Chavuma|||||||||Roads
1888|Chavuma|||||||||Bridges
1889|Chavuma|||||||||Bridges
1890|Lukulu|||||||||road
1891|Senanga|||||||||roads
1892|Kalabo|||||||||roads
1893|Chavuma|||||||||roads
1894|Zambezi|||||||||roads
1895|Senanga|||||||||roads
1896|Kalabo|||||||||roads
1897|Chavuma|||||||||roads
1898|Zambezi|||||||||roads
1899|Chavuma|||||||||road
1900|Chavuma|||||||||roads
1901|Chavuma|||||||||roads
1902|Chavuma||||||||14 roadroads|
1903|Chavuma|||||||||roads
1904|Chavuma|||||||||roads
1905|Chavuma|||||||||bridges
1906|Chavuma|||||||||bridges
1907|Chavuma||||||||5 bridgebridges|
1908|Chavuma|||||||||bridges
1909|Chavuma|||||||||bridges
1910|Chavuma|||||||||roads
1911|Chavuma|||||||||roads
1912|Chavuma|||||||||routes
1913|Chavuma|||||||||routes
1914|Chavuma|||||||||embankment
1915|Chavuma|||||||||Schools
1916|Chavuma|||||||||Schools
1917|Chavuma|||||||||Clinics
1918|Chavuma|||||||||Clinics
1919|Chavuma||||||||37 schoolschools|
1920|Chavuma||||||||5 schoolschools|
1921|Chavuma|||||||||schools
1922|Chavuma|||||||||schools
1923|Chavuma|||||||||schools
1924|Chavuma|||||||||schools
1925|Chavuma|||||||||schools
1926|Chavuma|||||||||schools
1927|Chavuma|||||||||school
1928|Chavuma|||||||||schools
1929|Chavuma|||||||||schools
1930|Chavuma|||||||||schools
1931|Chavuma|||||||||schools
1932|Chavuma|||||||||schools
1933|Chavuma|||||||||schools
1934|Chavuma|||||||||schools
1935|Chavuma|||||||||schools
1936|Mungwi|||||||||dams
1937|Mungwi|||||||||dams
1938|Kasempa|||||||||houses
1939|Kasempa|||||||||houses
1940|Kasempa|||||||||schools
1941|Kasempa|||||||||schools
1942|Kasempa|||||||||schools
1943|Kasempa|||||||||schools
1944|Kasempa|||||||||school
1945|Kasempa|||||||||roads
1946|Kasempa|||||||||roads
1947|Kasempa|||||||||School
1948|Kasempa|||||||||houses
1949|Kasempa|||||||||houses
1950|Serenje||||138 |||||
1951|Serenje|||||||||school
1952|Serenje|||||||||roads
1953|Serenje|||||||||roads
1954|Kasempa|||||||||School
1955|Kasempa|||||||||roads
1956|Kasempa|||||||||roads
1957|Mongu|||||||||School
1958|Mongu|||||||||roads
1959|Mongu|||||||||roads
1960|Chavuma||||||||2 schoolschools|
1961|Chavuma|||||||||schools
1962|Chavuma|||||||||schools
1963|Chavuma|||||||||School
1964|Chavuma|||||||||School
1965|Chavuma|||||||||roads
1966|Chavuma|||||||||roads
1967|Chavuma|||||||||bridges
1968|Chavuma|||||||||bridges
1969|Zambezi|||||||||clinics
1970|Chavuma|||||||||clinics
1971|Zambezi|||||||||clinics
1972|Chavuma|||||||||clinics
1973|Chavuma||||992 |||||
1974|Zambezi|||||||||clinic
1975|Zambezi|||||||||clinics
1976|Zambezi|||||||||clinics
1977|Zambia||||104339 |||||
1978|Chavuma|||||||||schools
1979|Chavuma|||||||||schools
1980|Kabompo|||||||||schools
1981|Kabompo|||||||||schools
1982|Kabompo|||||||||school
1983|Kabompo|||||||||schools
1984|Kabompo|||||||||schools
1985|Kabompo|||||||||schools
1986|Kabompo|||||||||schools
1987|Kabompo|||||||||schools
1988|Kabompo|||||||||schools
1989|Kabompo|||||||||school
1990|Kabompo|||||||||schools
1991|Kabompo|||||||||schools
1992|Central|||||||||houses
1993|Eastern|||||||||houses
1994|Northern|||||||||houses
1995|North-Western|||||||||houses
1996| Western|||||||||houses
1997|Central|||||||||houses
1998|Eastern|||||||||houses
1999|Northern|||||||||houses
2000|North-Western|||||||||houses
2001| Western|||||||||houses
2002|Western|||||||||houses
2003|Western|||||||||houses
2004|Western|||||||||houses
2005|Western|||||||||houses
2006|Western|||||||||houses
2007|Western|||||||||houses
2008|Kalabo|||||||||schools
2009|Kalabo|||||||||schools
2010|Kalabo||||343 |||||
2011|Northern|||||||||schools
2012|Northern|||||||||schools
2013|Northern|||||||||bridges
2014|Northern|||||||||bridges
2015|Northern|||||||||roads
2016|Northern|||||||||roads
2017|Northern||||||||14 roadroads|
2018|Northern|||||||||roads
2019|Northern|||||||||roads
2020|Northern|||||||||bridges
2021|Northern|||||||||bridges
2022|Northern|||||||||schools
2023|Northern|||||||||schools
2024|Northern|||||||||houses
2025|Northern|||||||||houses
2026|Northern|||||||||schools
2027|Northern|||||||||schools
2028|Northern|||||||||schools
2029|Northern|||||||||schools
2030|Northern|||||||||school
2031|Northern|||||||||roads
2032|Northern|||||||||roads
2033| Western||||||1043 |||
2034|North-Western||||||421 |||
2035|North-Western|||||||||houses
2036|North-Western|||||||||houses
2037|North-Western|||||||||houses
2038|North-Western|||||||||houses
2039|North Western|||||||||houses
2040|North Western|||||||||houses
2041|North Western|||||||||roads
2042|North Western|||||||||roads
2043|North Western|||||||||bridges
2044|North Western|||||||||bridges
2045|North Western||||343 |||||
2046|North Western||||52800 |||||
2047|Zambia|||||||||Road
2048|Zambia|||||||||roads
2049|Zambia|||||||||roads
2050|Zambia|||||||||bridges
2051|Zambia|||||||||bridges
2052|Senanga|||||||||bridges
2053|Senanga|||||||||bridges
2054|Senanga|||||||||roads
2055|Senanga|||||||||roads
2056|Zambia|||||||||schools
2057|Zambia|||||||||schools
2058|Zambia|||||||||schools
2059|Zambia|||||||||schools
2060|Zambia||||225126 |||||
2061|Zambia||||104339 |||||
2062|Zambia||||76516 |||||
2063|Zambia|||||||||schools
2064|Zambia|||||||||schools
2065|Kazungula|||||||||houses
2066|Kazungula|||||||||houses
2067|Zambia|||||||||House
2068|Zambia|||||||||School
2069|Zambia|||||||||Bridge
2070|Zambia|||||||||Road
2071|Zambia|||||||||schools/
2072|Zambia|||||||||houses
2073|Zambia|||||||||houses
2074|Zambia|||||||||School
2075|Zambia|||||||||House
2076|Zambia|||||||||Clinic
2077|Zambia|||||||||School
2078|Zambia|||||||||Bridge
2079|Zambia|||||||||Road
2080|Zambia|||||||||schools/
2081|Zambia|||||||||houses
2082|Zambia|||||||||houses
2083|Zambia|||||||||School
2084|Senanga|||||||||Road
2085|Senanga|||||||||Bridge
2086|Senanga|||||||||Road
2087|Sesheke|||||||||Road
2088|Senanga|||||||||Bridge
2089|Sesheke|||||||||Road
2090|Sesheke|||||||||Road
2091|Sesheke|||||||||Road
2092|Luangwa|||||||||Bridge
2093|Luangwa|||||||||Bridge
2094|Luangwa|||||||||Bridge
2095|Luangwa|||||||||Bridge
2096|Luangwa|||||||||Bridge
2097|Luangwa|||||||||Bridge
2098|Luangwa|||||||||Bridge
2099|Luangwa|||||||||Bridge
2100|Luangwa|||||||||Bridge
2101|Luangwa|||||||||Bridge
2102|Mwinilunga|||||||||bridge
2103|Mwinilunga|||||||||road
2104|Mwinilunga|||||||||road
2105|Kabwe|||||||||bridges
2106|Kabwe|||||||||bridges
2107|Kabwe|||||||||road
2108|Kabwe|||||||||road
2109|Isoka|||||||||road
2110|Isoka|||||||||road
2111|Isoka|||||||||road
2112|Kalabo|||||||||Bridge
2113|Kalabo|||||||||Bridge
2114|Kalabo|||||||||Bridge
2115|Serenje|||||||||Road
2116|Isoka|||||||||road
2117|Kalabo|||||||||Bridge
2118|Kabwe|||||||||Bridge
2119|Kabwe|||||||||Bridge
2120|Kabwe|||||||||Bridge
2121|Kabwe|||||||||Bridge
2122|Kabwe|||||||||road
2123|Kabwe|||||||||Bridge
2124|Kabwe|||||||||road
2125|Zambia|||||||||road
2126|Zambia|||||||||road
2127|Sesheke|||||||||School
2128|Zambia|||||||||School
2129|Zambia|||||||||School
2130|Zambia|||||||||School
2131|Zambia|||||||||house
2132|Zambia|||||||||School
2133|Zambia|||||||||houses
2134|Zambia|||||||||houses
2135|Zambia|||||||||School
2136|Zambia|||||||||School
2137|Zambia|||||||||School
2138|Zambia|||||||||School
2139|Zambia|||||||||School
2140|Zambia||||||1 |||
2141|Zambia||||||1 |||
2142|Zambia|||||||||house
2143|Zambia|||||||||school
2144|Zambia|||||||||School
2145|Zambia|||||||||house
2146|Zambia|||||||||school
2147|Zambia|||||||||School
2148|Zambia|||||||||School
2149|Zambia|||||||||School
2150|Zambia|||||||||school
2151|Zambia|||||||||School
2152|Zambia|||||||||School
2153|Chongwe|||||||||School
2154|Chongwe|||||||||School
2155|Chongwe|||||||||School
2156|Chongwe|||||||||School
2157|Zambia|2009, 2010||||||||Road
2158|Zambia|||||||||roads
2159|Zambia|||||||||roads
2160|Zambia|||||||||bridges
2161|Zambia|||||||||bridges
2162|Zambia|||||||||school
2163|Zambia|||||||||schools
2164|Zambia|||||||||schools
2165|Zambia|||||||||school
2166|Zambia|||||||||houses
2167|Zambia|||||||||houses
2168|Zambia|||||||||school
2169|Zambia|||||||||hospital
2170|Zambia|||||||||Bridges
2171|Zambia|||||||||Bridges
2172|Zambia|||||||||embankments
2173|Zambia|||||||||embankments
2174|Zambia|||||||||road
2175|Zambia|||||||||Bridges
2176|Zambia|||||||||Bridges
2177|Zambia|||||||||home
2178|Zambia|||||||||houses
2179|Zambia|||||||||houses
2180|Zambia|||||||||schools
2181|Zambia|||||||||schools
2182|Zambia|||||||||schools
2183|Zambia|||||||||schools
2184|Zambia|||||||||school
2185|Zambia|||||||||school
2186|Zambia|||||||||school
2187|Zambia|||||||||houses
2188|Zambia|||||||||houses
2189|Zambia|||||||||schools
2190|Zambia|||||||||schools
2191|Zambia|||||||||schools
2192|Zambia|||||||||schools
2193|Zambia|||||||||schools
2194|Zambia|||||||||schools
2195|Zambia|||||||||school
2196|Zambia|||||||||school
2197|Zambia|||||||||school
2198|Zambia|||||||||hospital
2199|Zambia|||||||||houses
2200|Zambia|||||||||houses
2201|Zambia|2009/10||||||||School
2202|Zambia|2009/10||||||||schools
2203|Zambia|2009/10||||||||schools
2204|Zambia|||||||||school
2205|Zambia|||||||||school
2206|Zambia|||||||||houses
2207|Zambia|||||||||houses
2208|Zambia|||||||||schools
2209|Zambia|||||||||schools
2210|Zambia|||||||||train
2211|Zambia|||||||||school
2212|Zambia|||||||||school
2213|Zambia|||||||||schools
2214|Zambia|||||||||schools
2215|Zambia|||||||||school
2216|Zambia|||||||||school
2217|Namwala|||||||||houses
2218|Namwala|||||||||houses
2219|Namwala|||||||||houses
2220|Namwala|||||||||houses
2221|Namwala|||||||||houses
2222|Namwala|||||||||houses
2223|Namwala|||||||||houses
2224|Namwala|||||||||houses
2225|Namwala|||||||||houses
2226|Namwala|||||||||houses
2227|Namwala|||||||||houses
2228|Namwala|||||||||houses
2229|Zambia|||||||||school
2230|Zambia|||||||||schools
2231|Zambia|||||||||schools
2232|Zambia|||||||||houses
2233|Zambia|||||||||houses
2234|Zambia|||||||||schools
2235|Zambia|||||||||schools
2236|Zambia|||||||||schools
2237|Zambia|||||||||schools
2238|Zambia|2010, 2011||||||||School
2239|Zambia|2010, 2011||||||||houses
2240|Zambia|2010, 2011||||||||houses
2241|Zambia|2010, 2011||||||||schools
2242|Zambia|2010, 2011||||||||schools
2243|Zambia|2010, 2011||||||||school
2244|Zambia|2010||||||||strain
2245|Zambia|||||||||broad
2246|Zambia|||||||||hospital
2247|Zambia|||||||||road
2248|Zambia||||1 |||||
2249|Zambia|||||||||Road
2250|Zambia|||||||||Road
2251|Zambia|||||||||Road
2252|Zambia|||||||||Road
2253|Lusaka|2008/9, 2009/10||||||||Road
2254|Lusaka|2008/9, 2009/10||||||||embankments
2255|Lusaka|2008/9, 2009/10||||||||embankments
2256|Lusaka|2008/9, 2009/10||||||||bridges
2257|Lusaka|2008/9, 2009/10||||||||bridges
2258|Zambia|||||||||road
2259|Zambia|||||||||road
2260|Zambia|||||||||schools
2261|Zambia|||||||||schools
2262|Zambia|||||||||market
2263|Zambia|||||||||road
2264|Zambia|||||||||Bridges
2265|Zambia|||||||||Bridges
2266|Zambia|||||||||Embankment
2267|Zambia|||||||||road
2268|Lusaka|||||||||Bridges
2269|Lusaka|||||||||Bridges
2270|Lusaka|||||||||Road
2271|Lusaka|||||||||Embankments
2272|Lusaka|||||||||Embankments
2273|Zambia|||||||||Bridges
2274|Zambia|||||||||Bridges
2275|Zambia|||||||||Embankments
2276|Zambia|||||||||Embankments
2277|Zambia|||||||||Road
2278|Zambia|||||||||Bridges
2279|Zambia|||||||||Bridges
2280|Zambia|||||||||embankments
2281|Zambia|||||||||embankments
2282|Zambia|||||||||road
2283|Southern|2010||||||||road
2284|Zambia|||||||||Bridges
2285|Zambia|||||||||Bridges
2286|Zambia|||||||||Bridge
2287|Zambia|||||||||embankments
2288|Zambia|||||||||embankments
2289|Zambia|||||||||home
2290|Zambia|||||||48 livestock||
2291|Mongu|2015|||5 |||||
2292|Lusaka|||||||||market
2293|Zambia|||||||||school
2294|Zambia|||||||||school
2295|Southern|||||||||markets
2296|Southern|||||||||markets
2297|Southern|||||||||markets
2298|Southern|||||||||markets
2299|Southern|||||||||markets
2300|Southern|||||||||markets
2301|Southern|||||||||markets
2302|Southern|||||||||markets
2303|Southern|||||||||markets
2304|Southern|||||||||markets
2305|Southern|||||||||market
2306|Zambia|||||||||dams
2307|Zambia|||||||||dams
2308|Zambia|March 2017|||975738 |||||
2309|Zambia|March 2017|||715541 |||||
2310|Zambia|March 2017|||257592 |||||
2311|Zambia|March 2017|||188901 |||||
2312|Zambia|March 2017|||975738 |||||
2313|Zambia|March 2017|||715541 |||||
2314|Zambia|March 2017|||715541 |||||
2315|Zambia||||60276 |||||
2316|Zambia|||||||||markets
2317|Zambia|||||||||markets
2318|Zambia|||||||||markets
2319|Zambia|||||||||markets
2320|Zambia|||||||||markets
2321|Zambia|||||||||markets
2322|Zambia|||||||||road
2323|Zambia|||||||||roads
2324|Zambia|||||||||roads
2325|Zambia|||||||||dams
2326|Zambia|||||||||dams
2327|Zambia|on. 12||||||||clinic
2328|Zambia|on. 12||||||||homes
2329|Zambia|on. 12||||||||homes
2330|Zambia|||||||||schools
2331|Zambia|||||||||schools
2332|Zambia|||||||||markets
2333|Zambia|||||||||markets
2334|Zambia|||||||||dams
2335|Zambia|||||||||dams
2336|Zambia|||||||||Markets
2337|Zambia|||||||||Markets
2338|Zambia|||||||||School
2339|Central|2010, 2016|||12389947 |||||
2340|Southern||||660 |||||
2341|Zambia|2016|||44 |||||
2342|Zambia|2015, 2016||||||||roads
2343|Zambia|2015, 2016||||||||roads
2344|Zambia|2015, 2016||||||||roads
2345|Zambia|2015, 2016||||||||roads
2346|Zambia|2015, 2016||||||||bridges
2347|Zambia|2015, 2016||||||||bridges
2348|Zambia|2015, 2016||||||||railways
2349|Zambia|2015, 2016||||||||railways
2350|Zambia|2015, by 2017||||||||roads
2351|Zambia|2015, by 2017||||||||roads
2352|Zambia|2015, 2014||||||||roads
2353|Zambia|2015, 2014||||||||roads
2354|Zambia|2015, 2014||||||||markets
2355|Zambia|2015, 2014||||||||markets
2356|Zambia|||||||759000 farm||
2357|Zambia|2016/17 mar|||||||201617 market|
2358|Lusaka|||||||||market
2359|Lusaka|||||||||market
2360|Zimba|||||||||market
2361|Zambia|1st May 2016, 2016/17 mar|||20151622873052266750440802563108543933815959 |||||
2362|Zambia|1st May 2016, 2016/17 mar||||||||markets
2363|Zambia|1st May 2016, 2016/17 mar||||||||markets
2364|Zambia|1st May 2016, 2016/17 mar||||||||markets
2365|Zambia|1st May 2016, 2016/17 mar||||||||markets
2366|Lusaka|2014, 2014, 2014, 2014||||||31 cattle||
2367|Zambia|2014, 2014, 2014, 2014||||||||markets
2368|Zambia|2014, 2014, 2014, 2014||||||||markets
2369|Zambia|2008, of 1992, 2013|||591 |||||
2370|Zambia|2008, of 1992, 2013|||398 |||||
2371|Nyimba|1992, 2014, 11 mon|||5 |||||
2372|Zambia|2016, 2015, 2016||||||||School
2373|Lusaka|11.0||||||||houses
2374|Lusaka|11.0||||||||houses
2375|Zambia|||||||||dams
2376|Zambia|||||||||dams
2377|Sesheke|||||||||markets
2378|Sesheke|||||||||markets
2379|Sesheke|||||||||markets
2380|Sesheke|||||||||markets
2381|Sesheke|||||||||market
2382|Sesheke|||||||||markets
2383|Sesheke|||||||||markets
2384|Sesheke|||||||||markets
2385|Sesheke|||||||||markets
2386|Sesheke|||||||||markets
2387|Sesheke|||||||||markets
2388|Sesheke|||||||||roads
2389|Sesheke|||||||||roads
2390|Sesheke|||||||||markets
2391|Sesheke|||||||||markets
2392|Zambia|2015/16 mar, 2016/17 mar||||||||markets
2393|Zambia|2015/16 mar, 2016/17 mar||||||||markets
2394|Zambia|November 2015||||||||market
2395|Zambia|November 2015||||||||market
2396|Zambia|November 2015||||||||market
2397|Zambia|||||||||markets
2398|Zambia|||||||||markets
2399|Zambia|of 2016|||at least |||||
2400|Zambia|10.0||| |||||
2401|Zambia|2015||||||||home
2402|Zambia|2015||||||||home
2403|Zambia|10.1|||5 |||||
2404|Zambia|||||||||market
2405|Zambia||||75 |||||
2406|Zambia|to 2015||||||||school
2407|Zambia|12.9, 11.2||||||||school
2408|Zambia|12.9, 11.2||||||||school
2409|Zambia|12.9, 11.2||||||||school
2410|Zambia|12.9, 11.2|||2 |||||
2411|Zambia|12.9, 11.2||||||||school
2412|Zambia|12.9, 11.2||||||||school
2413|Zambia|12.9, 11.2||||||||school
2414|Zambia|12.9, 11.2||||||||school
2415|Zambia|12.9, 11.2||||||||school
2416|Zambia|12.9, 11.2||||||||school
2417|Zambia|12.9, 11.2||||||||school
2418|Zambia|||||||||dams
2419|Zambia|||||||||dams
2420|Zambia||||975738 |||||
2421|Zambia||||715541 |||||
2422|Zambia|March 2017|||257592 |||||
2423|Zambia|March 2017|||188901 |||||
2424|Zambia|March 2017|||975738 |||||
2425|Zambia|March 2017|||715541 |||||
2426|Zambia|March 2017|||715541 |||||
2427|Zambia|March 2017|||60276 |||||
2428|Zambia|March 2017||||||||markets
2429|Zambia|March 2017||||||||markets
2430|Zambia|||||||||markets
2431|Zambia|||||||||markets
2432|Zambia|||||||||markets
2433|Zambia|||||||||markets
2434|Zambia|||||||||road
2435|Zambia|||||||||roads
2436|Zambia|||||||||roads
2437|Luano|of 2016, 2015, 2016||||||||dams
2438|Luano|of 2016, 2015, 2016||||||||dams
2439|Zambia|2016, to 2015, 2016, to 2015||||||||clinic
2440|Zambia|||||||||homes
2441|Zambia|||||||||homes
2442|Zambia|||||||||schools
2443|Zambia|||||||||schools
2444|Zambia|||||||||markets
2445|Zambia|||||||||markets
2446|Zambia|||||||||dams
2447|Zambia|||||||||dams
2448|Luangwa|2007/08, 2006/07, February 2008||||||||bridges
2449|Luangwa|2007/08, 2006/07, February 2008||||||||bridges
2450|Luangwa|2007/08, 2006/07, February 2008||||||||school
2451|Luangwa|2007/08, 2006/07, February 2008||||||||schools
2452|Luangwa|2007/08, 2006/07, February 2008||||||||schools
2453|Luangwa|2007/08, 2006/07, February 2008||||||||markets
2454|Luangwa|2007/08, 2006/07, February 2008||||||||markets
2455|Sesheke|||||||||roads
2456|Sesheke|||||||||roads
2457|Sesheke|||||||||roads
2458|Sesheke|||||||||roads
2459|Sesheke||||444624 |||||
2460|Luangwa|of November 2007, January 2008, November 2007, January 2008||||||||bridges
2461|Luangwa|of November 2007, January 2008, November 2007, January 2008||||||||bridges
2462|Luangwa|of November 2007, January 2008, November 2007, January 2008||||||||school
2463|Luangwa|of November 2007, January 2008, November 2007, January 2008||||||||schools
2464|Luangwa|of November 2007, January 2008, November 2007, January 2008||||||||schools
2465|Luangwa|of November 2007, January 2008, November 2007, January 2008||||||||markets
2466|Luangwa|of November 2007, January 2008, November 2007, January 2008||||||||markets
2467|Southern|||||||||Roads
2468|Southern|||||||||Roads
2469|Southern|||||||||Bridges
2470|Southern|||||||||Bridges
2471|Western|||||||||hospital
2472|Western|||||||||Bridges
2473|Western|||||||||Bridges
2474|Western|||||||||Bridge
2475|Western|||||||||embankments
2476|Western|||||||||embankments
2477|Western||||||||116 schoolschools|
2478|Western||||||||6 schoolschools|
2479|Western|||||||||houses
2480|Western|||||||||houses
2481|Western|||||||||schools
2482|Western|||||||||schools
2483|Western|||||||||schools
2484|Western|||||||||schools
2485|Western|||||||||Schools
